lat,lon,z_m,ch4_ppm,background_ppm,wind_speed_ms,wind_dir_from_deg,stability,source_lat,source_lon,source_height_m,Q_true_gps
7.128550008700457,-73.1246998340899,1.5,1.9295478726834006,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132017476026216,-73.12427144587683,1.5,1.8891488435977635,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128670791010678,-73.12714312246392,1.5,1.9092442497802125,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130597707844655,-73.12695582646816,1.5,1.86257563767878,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130288902605749,-73.1254398548016,1.5,1.9372463512278975,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1294397217405105,-73.12246463968057,1.5,1.9120530489261298,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130958429142191,-73.12447772241217,1.5,1.8963500031469946,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13121823706276,-73.1226452279116,1.5,1.9115109301999977,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1303611916335,-73.1233448910979,1.5,1.8718036114210437,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1313944282081,-73.12517737823376,1.5,1.9236506419258783,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132608484526663,-73.12345146174928,1.5,1.8935203044900712,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12956439948547,-73.12762199444859,1.5,1.8959186096990313,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130078689121845,-73.12712546755252,1.5,1.8901668877006903,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127369321766178,-73.12320857342343,1.5,1.8883869719450883,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131597349259953,-73.12338591428801,1.5,1.9138934122325681,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130109160018302,-73.12645389458807,1.5,1.9051181370020844,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129503366354473,-73.12483267554833,1.5,1.9130349628280607,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127809640875749,-73.12442348797234,1.5,1.8998241062102885,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1321025586333855,-73.12300024252518,1.5,1.9102639962215435,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12943346645502,-73.12443930522868,1.5,1.8916230251214992,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130985197456676,-73.12547543415258,1.5,1.9445946368281908,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12810804761937,-73.12568418479214,1.5,1.86864139167139,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1324904893243,-73.12540305181236,1.5,1.9252187464712631,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128264894373071,-73.12417380195669,1.5,1.9273581490144194,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128378749735259,-73.12300159289565,1.5,1.882956823880688,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131937046255924,-73.12525070788323,1.5,1.9445854729479632,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1322262674562165,-73.12637124368703,1.5,1.9199098056589063,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128446767665595,-73.12643202508897,1.5,1.919422780136458,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129837047717536,-73.1236621789974,1.5,1.9005604437405175,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131259922075271,-73.12327850505243,1.5,1.8956554768356264,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132041634876132,-73.12714649033556,1.5,1.8958118234592078,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129347376852817,-73.12735704473731,1.5,1.9078106119263902,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130091835953472,-73.12448647152272,1.5,1.9280237255006778,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131304284742913,-73.12692410320543,1.5,1.9036262843572282,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131247193466254,-73.12323448227335,1.5,1.8817711275372542,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131526832951276,-73.12603139645567,1.5,1.9164885412476995,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130377357964532,-73.12693661769231,1.5,1.9184230149278958,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127866530883415,-73.1227107705333,1.5,1.9130931905689557,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132179811452204,-73.12681883216527,1.5,1.9149099781304995,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131972603698852,-73.12617068812021,1.5,1.8945814373968437,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131608512788202,-73.12688364380502,1.5,1.8814202166573883,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127840886082231,-73.12709095776076,1.5,1.8826361313871842,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128404948992699,-73.12760398802965,1.5,1.8672907350308428,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131314450429306,-73.12741775135524,1.5,1.904738972230919,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127426897504367,-73.12676929352688,1.5,1.898331024335468,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132585862403088,-73.12742870060256,1.5,1.8912002459094057,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129337081339851,-73.12450436165199,1.5,1.8408876235130984,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131183394999981,-73.1240172778215,1.5,1.8750536506061166,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13209130632224,-73.12557843556375,1.5,1.9224168130280632,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129431430290771,-73.12598976097206,1.5,1.8867074799987373,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129024051635134,-73.12497538640869,1.5,1.9072118335531367,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130586759480021,-73.12296073021737,1.5,1.8721862914004948,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130437012961969,-73.12309055285502,1.5,1.9287741096471844,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129509725712582,-73.12748257397757,1.5,1.8971194467989063,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130549169421333,-73.12673200562413,1.5,1.9058008079296707,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132349287234794,-73.12643157641145,1.5,1.9465155958376337,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129825389101733,-73.12636282562227,1.5,1.930328802011788,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128363642145912,-73.12461263818719,1.5,1.8938686875742587,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1293374121239745,-73.12545536334513,1.5,1.8881355963025928,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129428608729181,-73.12745114756994,1.5,1.8934890997696092,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128009488464417,-73.12568728392446,1.5,1.9101979649695306,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128180878338866,-73.12487083191417,1.5,1.8978955173149825,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1309958839614165,-73.1271661006576,1.5,1.8920951170999305,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129133833256777,-73.12318665869189,1.5,1.9293436250141807,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132454599713761,-73.12743642289549,1.5,1.8977158021644431,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128616466079639,-73.1226897179522,1.5,1.9459917818607464,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127835824851017,-73.12718001515329,1.5,1.9018148512750435,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1313678927842306,-73.12313164591195,1.5,1.9357063678844946,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1320560437247424,-73.12281037981954,1.5,1.9071463884542124,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128802715286619,-73.12239210371008,1.5,1.919259211464989,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128392488358897,-73.1233575889759,1.5,1.8855077789696455,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128304416174669,-73.12348020641963,1.5,1.8829248155482516,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130118776829289,-73.12422517864022,1.5,1.9091941191002997,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129829578418514,-73.12348282310104,1.5,1.9197710648493063,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1287019543027474,-73.12698729817818,1.5,1.900805130040009,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127545786142935,-73.12480386270275,1.5,1.8742721332983259,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129900128574753,-73.12492265630092,1.5,1.8727948326742134,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132478525027157,-73.12305552944376,1.5,1.871457271956275,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130822982875326,-73.12520229634625,1.5,1.8646475577412147,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129975753695747,-73.12562488114666,1.5,1.9021897071889418,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127899321824916,-73.12424105757086,1.5,1.9225008784341604,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128664163643499,-73.12626996806206,1.5,1.8997316842615037,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12889261467253,-73.12695893256743,1.5,1.854791704853243,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131428861337103,-73.1251203029654,1.5,1.8961943146742186,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132032704954978,-73.12545195404154,1.5,1.8967440200673478,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132167231180521,-73.12645427960494,1.5,1.9419199750045086,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1326146981136995,-73.12572046827057,1.5,1.8708572417416087,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1326028166805475,-73.12572655533064,1.5,1.892186447948016,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132444351445364,-73.12593807585779,1.5,1.9341170536108911,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127689582398669,-73.1256554720545,1.5,1.9089995668269308,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128045559406338,-73.12398993120075,1.5,1.9112662614703284,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128944915135477,-73.12610458188918,1.5,1.9022916887404775,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1302854352567735,-73.1225591190847,1.5,1.9065988707731452,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127825321045899,-73.122735907345,1.5,1.9155521906055706,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131865896052474,-73.12510380872982,1.5,1.8838759531520384,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130630008126812,-73.12593336852062,1.5,1.917561171578164,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1302285953338735,-73.12480730628316,1.5,1.872539939662289,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128194043451087,-73.1231045346551,1.5,1.9065673594566306,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1286685839019155,-73.12417023292824,1.5,1.9035748192657265,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128167067588774,-73.12334472299722,1.5,1.8876741382361577,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131899006555864,-73.1248220568817,1.5,1.8995469003938785,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13045448760624,-73.12427719644619,1.5,1.8875491969466889,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131268741846134,-73.12615200576302,1.5,1.878565973462765,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128899407680305,-73.12372265542638,1.5,1.8929277051677271,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12930528828897,-73.12661831819355,1.5,1.8779202272925666,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129486604082877,-73.1239406914601,1.5,1.906455949281865,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13140302249171,-73.12303841652947,1.5,1.8769982901169526,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131469597557514,-73.12700061781196,1.5,1.914239540459821,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128417986424382,-73.12437800513443,1.5,1.8763704186414234,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1323825126023035,-73.12720186166233,1.5,1.8886741016883797,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127953082893239,-73.12377256268289,1.5,1.8875079318356964,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132137446883831,-73.1272595180167,1.5,1.9265029345774967,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127843763021882,-73.12262936748999,1.5,1.9066057989123317,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128729473389008,-73.126971768818,1.5,1.8957653239491121,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131869573800838,-73.1225046179025,1.5,1.9099743888213945,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128270561774755,-73.1233637975417,1.5,1.8578561530534061,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129533618639097,-73.12449055903171,1.5,1.8991373282071817,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129729444310623,-73.12346309546488,1.5,1.9399502835560951,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128625435343155,-73.12339517108772,1.5,1.9026469301280533,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131134468312613,-73.12257451326903,1.5,1.9013582633833865,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131895777046692,-73.12634109665706,1.5,1.9109625675928439,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132021181097873,-73.12451016898483,1.5,1.9179121048662868,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12913299360441,-73.12720211480398,1.5,1.8600506661422027,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130166466556805,-73.12436829312055,1.5,1.8663534703641793,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128642418658513,-73.1267875116708,1.5,1.904205825821723,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1286229398796275,-73.12464679980336,1.5,1.8857024687620496,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128172150758833,-73.12460612423472,1.5,1.9262405052443983,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132374311620605,-73.1251849720947,1.5,1.8936983354392913,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132093560418521,-73.12487692883285,1.5,1.8613432596267043,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131496608100912,-73.12356478959727,1.5,1.8746397216631199,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130095300326125,-73.12337271289184,1.5,1.8450064796073884,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129949320972971,-73.12504267066528,1.5,1.8953174892543416,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130160505521682,-73.12445841274882,1.5,1.8962323174547122,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130197318428173,-73.12265494550718,1.5,1.8915107458043618,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129646907009463,-73.12706788155296,1.5,1.9215775807805946,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128012974989668,-73.12708218356612,1.5,1.9239703967303339,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12798010849005,-73.12724203059472,1.5,1.8965922315328776,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132440307644384,-73.12414154244195,1.5,1.8573061266504627,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129903039243124,-73.12544260652078,1.5,1.912345631609845,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132445465122814,-73.12350824532783,1.5,1.9111072045701714,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128184684504364,-73.12406884681329,1.5,1.9061878314031389,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1302936278858144,-73.12590467472346,1.5,1.9196295949861621,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128422862865411,-73.12283369025057,1.5,1.8767034380707792,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128668201501697,-73.12357235515005,1.5,1.9401751077237026,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127464207574464,-73.12624782665098,1.5,1.8808114449371625,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127943898876909,-73.12573852123853,1.5,1.914984458544017,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132249284676242,-73.12600907187777,1.5,1.8662530461117328,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129037004579778,-73.12686190137848,1.5,1.8813947062545988,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130583457619035,-73.12691534735791,1.5,1.9303273729345067,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129811218717976,-73.12262834710354,1.5,1.894782003539983,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129462841924041,-73.12533767667117,1.5,1.9167984521026558,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1301720551052545,-73.12563450459672,1.5,1.904739107774385,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128312363352416,-73.12375097346073,1.5,1.8979008368799966,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132636472256048,-73.12471182471353,1.5,1.9272770089851317,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131717566861956,-73.12262827900119,1.5,1.8952668235069619,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131303735557129,-73.12347572577805,1.5,1.8643852378487304,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129831427364923,-73.12511218792007,1.5,1.8839351981609658,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128126949376117,-73.12567235484454,1.5,1.9110238345740338,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132269883371307,-73.12235370686336,1.5,1.9079101821272502,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1291441357763095,-73.12381582395557,1.5,1.868658834995291,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1275724073541165,-73.12254641197327,1.5,1.8855131496118358,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129149621329255,-73.1270747062806,1.5,1.888365573015955,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131588869417238,-73.12309380448293,1.5,1.8926906081177155,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130662127753618,-73.12425459481162,1.5,1.8724817282279689,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131353507353155,-73.12705598276183,1.5,1.8874325778376104,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131584435869818,-73.12452005466557,1.5,1.8854277902948093,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128445727349557,-73.12398801148659,1.5,1.9154306651952382,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132286704954343,-73.12765208876931,1.5,1.9161824262198048,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129665396260688,-73.12524841805943,1.5,1.8970837908382236,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1307501078698055,-73.12323048361307,1.5,1.8921592040825852,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127314493156666,-73.12611283374937,1.5,1.902798486240782,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132662181701805,-73.12522541474712,1.5,1.8836688115909932,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128817732315776,-73.12531369468587,1.5,1.8770633583566512,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127636923338096,-73.12607711509878,1.5,1.8811955758214856,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129774784913001,-73.12272452088705,1.5,1.8873037367205707,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127998272291664,-73.12347032835602,1.5,1.8767305240041545,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128123979391863,-73.12711761285526,1.5,1.9032411911812575,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130713788751098,-73.12229713493213,1.5,1.914594313475674,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129422243739022,-73.12293791744041,1.5,1.8682580339840351,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132276286137604,-73.12617510182751,1.5,1.9005025742243207,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129024181169866,-73.12316796277223,1.5,1.8956012840946732,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13122045205771,-73.12714028314109,1.5,1.906830173710736,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129790095262335,-73.12228587791628,1.5,1.8997412246379282,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130863085966002,-73.124099009539,1.5,1.8709280144013674,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130537949129827,-73.12418362300501,1.5,1.8747522140228565,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129853144232049,-73.12722717557982,1.5,1.9005884715116994,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132428497998275,-73.12284093988671,1.5,1.92057561839491,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129151293883679,-73.12756129179256,1.5,1.8557162525791397,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1282583854759,-73.12640937211812,1.5,1.9069145315960314,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13096098302101,-73.12694124029058,1.5,1.9237924401057527,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131867032454172,-73.1234949411736,1.5,1.8969394824758756,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127519241530526,-73.12664115970392,1.5,1.9110040499205287,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129728221530799,-73.12276695708812,1.5,1.885938618382044,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1321178359563575,-73.12415021191998,1.5,1.8976126760144625,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131346924503421,-73.12752233840682,1.5,1.8675817296338368,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132653759832423,-73.12768946320718,1.5,1.8531131338316225,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130169506716962,-73.12743807576685,1.5,1.9188553160245054,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130863325640634,-73.12442398088753,1.5,1.8803001014455112,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128934197495394,-73.12336054761509,1.5,1.8908894430999312,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132414870605184,-73.12642174481614,1.5,1.872271154934596,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129278755701486,-73.12309992132128,1.5,1.8718006059383223,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131286987022973,-73.12740776433446,1.5,1.8965232459981076,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1294773513569165,-73.12336336425665,1.5,1.885408456117287,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130333570596762,-73.1226736565425,1.5,1.907559419959894,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131185931094091,-73.12352027967262,1.5,1.9090507683795916,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130048208054204,-73.1239226229242,1.5,1.906416992926492,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.132196609175582,-73.12316206996387,1.5,1.9047720158185688,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129564553809203,-73.12750064853499,1.5,1.9315553640986376,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130793589074149,-73.1266217032411,1.5,1.8786481246191022,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1291493987821735,-73.12703965793735,1.5,1.8989013026759416,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129504419844284,-73.12497536056104,1.5,1.9226537964103916,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129676514602371,-73.1236666715959,1.5,1.9252907961867607,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127980881000711,-73.12429299804838,1.5,1.8715647270131084,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1277969697003565,-73.12309055572116,1.5,1.8937528911668826,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1309037638399575,-73.12687494522544,1.5,1.927162421917345,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130839162773173,-73.12372413493993,1.5,1.9101615821039812,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130879049354819,-73.1266692345665,1.5,1.9039052606295954,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.127408693530457,-73.12624660957422,1.5,1.8956463061313067,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.129064058967999,-73.12385854222654,1.5,1.892323981485845,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128369403199266,-73.12238865546283,1.5,1.9057643812618064,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.131500885504065,-73.12439342798055,1.5,1.8949525175003104,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.13194593627036,-73.12742261886042,1.5,1.899148427579111,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128633105140218,-73.12436751402153,1.5,1.9015719741223007,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.130905702250524,-73.12748868904404,1.5,1.88643856943013,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128000067767157,-73.12291102288773,1.5,1.9106425874776287,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.128786738849424,-73.12386031724981,1.5,1.9582848929683083,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.1280502050875665,-73.12677752458835,1.5,1.8644602672134785,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
7.12883189328902,-73.1272202134477,1.5,1.9064802504837994,1.9,4.0,270.0,D,7.13,-73.125,2.0,0.3
